Date,Hour,load,T
07/13/2010,12,4702,78.666666667
07/13/2010,13,4751,80.666666667
07/13/2010,14,4796,82
07/13/2010,15,4765,81.666666667
07/13/2010,16,4745,82
07/13/2010,17,4720,83
07/13/2010,18,4656,81.333333333
07/13/2010,19,4584,80
07/13/2010,20,4516,79
07/13/2010,21,4519,77
07/13/2010,22,4329,76.333333333
07/13/2010,23,3900,72.666666667
07/13/2010,24,3524,71.666666667
07/14/2010,1,3265,71.333333333
07/14/2010,2,3116,70.666666667
07/14/2010,3,3019,70
07/14/2010,4,2979,70
07/14/2010,5,3029,69.333333333
07/14/2010,6,3216,69.333333333
07/14/2010,7,3544,69
07/14/2010,8,3857,69.333333333
07/14/2010,9,4085,69.333333333
07/14/2010,10,4205,70
07/14/2010,11,4308,71
07/14/2010,12,4354,72
07/14/2010,13,4368,73.333333333
07/14/2010,14,4390,74.333333333
07/14/2010,15,4381,75
07/14/2010,16,4377,77.333333333
07/14/2010,17,4362,78.666666667
07/14/2010,18,4367,78.333333333
07/14/2010,19,4316,78.333333333
07/14/2010,20,4227,76
07/14/2010,21,4225,74
07/14/2010,22,4133,71.666666667
07/14/2010,23,3750,70.666666667
07/14/2010,24,3367,69
07/15/2010,1,3109,68.666666667
07/15/2010,2,2955,68.666666667
07/15/2010,3,2854,67.666666667
07/15/2010,4,2831,67
07/15/2010,5,2883,67
07/15/2010,6,3053,66.666666667
07/15/2010,7,3411,66
07/15/2010,8,3803,67.333333333
07/15/2010,9,4088,69
07/15/2010,10,4305,72.666666667
07/15/2010,11,4500,77
07/15/2010,12,4629,80.666666667
07/15/2010,13,4692,82
07/15/2010,14,4765,84
07/15/2010,15,4786,84
07/15/2010,16,4795,84.666666667
07/15/2010,17,4794,84
07/15/2010,18,4739,84
07/15/2010,19,4635,82.666666667
07/15/2010,20,4503,80.333333333
07/15/2010,21,4475,77.666666667
07/15/2010,22,4349,75
07/15/2010,23,3907,74
07/15/2010,24,3498,72.333333333
07/16/2010,1,3226,72
07/16/2010,2,3066,71
07/16/2010,3,2965,70.666666667
07/16/2010,4,2910,70.666666667
07/16/2010,5,2957,70.333333333
07/16/2010,6,3135,69.666666667
07/16/2010,7,3456,69.333333333
07/16/2010,8,3819,70
07/16/2010,9,4053,71
07/16/2010,10,4251,72
07/16/2010,11,4438,74.333333333
07/16/2010,12,4563,75.666666667
07/16/2010,13,4616,78
07/16/2010,14,4700,78.666666667
07/16/2010,15,4697,79.666666667
07/16/2010,16,4684,80
07/16/2010,17,4662,81.666666667
07/16/2010,18,4622,80.666666667
07/16/2010,19,4543,78.666666667
07/16/2010,20,4433,77.666666667
07/16/2010,21,4379,76.333333333
07/16/2010,22,4261,75.666666667
07/16/2010,23,3903,74
07/16/2010,24,3526,73.333333333
07/17/2010,1,3238,74
07/17/2010,2,3048,72.666666667
07/17/2010,3,2941,72
07/17/2010,4,2876,71.666666667
07/17/2010,5,2866,71
07/17/2010,6,2880,69
07/17/2010,7,3085,68
07/17/2010,8,3444,71.333333333
07/17/2010,9,3840,74.666666667
07/17/2010,10,4153,78.333333333
07/17/2010,11,4335,80.666666667
07/17/2010,12,4441,83.333333333
07/17/2010,13,4477,85.333333333
07/17/2010,14,4471,87
07/17/2010,15,4491,88.333333333
07/17/2010,16,4527,88.666666667
07/17/2010,17,4548,88.333333333
07/17/2010,18,4556,88
07/17/2010,19,4481,87.666666667
07/17/2010,20,4390,85
07/17/2010,21,4375,83.333333333
07/17/2010,22,4270,81
07/17/2010,23,3917,78.333333333
07/17/2010,24,3543,76.333333333
07/18/2010,1,3259,76
07/18/2010,2,3079,75.333333333
07/18/2010,3,2945,73
07/18/2010,4,2870,72.666666667
07/18/2010,5,2846,71.666666667
07/18/2010,6,2815,69
07/18/2010,7,2937,68.333333333
07/18/2010,8,3250,72
07/18/2010,9,3630,75
07/18/2010,10,3929,77.666666667
07/18/2010,11,4107,79.666666667
07/18/2010,12,4203,81
07/18/2010,13,4232,81.666666667
07/18/2010,14,4199,83.333333333
07/18/2010,15,4198,83
07/18/2010,16,4218,85.333333333
07/18/2010,17,4268,84.666666667
07/18/2010,18,4314,84.666666667
07/18/2010,19,4274,83.666666667
07/18/2010,20,4204,81.666666667
07/18/2010,21,4185,79
07/18/2010,22,4060,76.333333333
07/18/2010,23,3665,74
07/18/2010,24,3308,72.333333333
07/19/2010,1,3048,70.666666667
07/19/2010,2,2909,67.333333333
07/19/2010,3,2832,67.666666667
07/19/2010,4,2782,68.333333333
07/19/2010,5,2811,66
07/19/2010,6,2980,64.666666667
07/19/2010,7,3352,65.666666667
07/19/2010,8,3752,69
07/19/2010,9,4038,69.666666667
07/19/2010,10,4258,72
07/19/2010,11,4413,74.333333333
07/19/2010,12,4499,76.333333333
07/19/2010,13,4512,76.666666667
07/19/2010,14,4467,76.666666667
07/19/2010,15,4466,76.666666667
07/19/2010,16,4536,77.333333333
07/19/2010,17,4560,79.333333333
07/19/2010,18,4569,78.333333333
07/19/2010,19,4526,79.333333333
07/19/2010,20,4398,77
07/19/2010,21,4308,71.333333333
07/19/2010,22,4132,70
07/19/2010,23,3747,69.333333333
07/19/2010,24,3385,68.666666667
07/20/2010,1,3110,67.666666667
07/20/2010,2,2955,66.333333333
07/20/2010,3,2856,66
07/20/2010,4,2808,64.333333333
07/20/2010,5,2849,64
07/20/2010,6,3014,64
07/20/2010,7,3369,64.666666667
07/20/2010,8,3740,66.333333333
07/20/2010,9,3984,67.666666667
07/20/2010,10,4147,70.666666667
07/20/2010,11,4279,72.666666667
07/20/2010,12,4337,75.666666667
07/20/2010,13,4352,76.666666667
07/20/2010,14,4382,77.666666667
07/20/2010,15,4370,78
07/20/2010,16,4372,79
07/20/2010,17,4391,80
07/20/2010,18,4392,78
07/20/2010,19,4371,79.333333333
07/20/2010,20,4264,79
07/20/2010,21,4243,76.333333333
07/20/2010,22,4096,72.666666667
07/20/2010,23,3689,70
07/20/2010,24,3301,67.333333333
07/21/2010,1,3031,66.333333333
07/21/2010,2,2896,65
07/21/2010,3,2797,64
07/21/2010,4,2730,63
07/21/2010,5,2782,62
07/21/2010,6,2952,61.333333333
07/21/2010,7,3311,62.333333333
07/21/2010,8,3717,65.333333333
07/21/2010,9,4003,69
07/21/2010,10,4234,73
07/21/2010,11,4416,77
07/21/2010,12,4534,79.333333333
07/21/2010,13,4592,81.666666667
07/21/2010,14,4664,82.333333333
07/21/2010,15,4685,81.333333333
07/21/2010,16,4646,83
07/21/2010,17,4594,76.333333333
07/21/2010,18,4556,75.666666667
07/21/2010,19,4478,76
07/21/2010,20,4329,74.666666667
07/21/2010,21,4228,71
07/21/2010,22,4007,69
07/21/2010,23,3588,65.666666667
07/21/2010,24,3254,65
07/22/2010,1,3002,65
07/22/2010,2,2859,64.333333333
07/22/2010,3,2766,64
07/22/2010,4,2736,63.333333333
07/22/2010,5,2786,63.333333333
07/22/2010,6,2967,63.333333333
07/22/2010,7,3306,64
07/22/2010,8,3699,66.333333333
07/22/2010,9,3958,69
07/22/2010,10,4129,70.666666667
07/22/2010,11,4220,73
07/22/2010,12,4271,74.333333333
07/22/2010,13,4254,76.666666667
07/22/2010,14,4269,76.333333333
07/22/2010,15,4282,79.666666667
07/22/2010,16,4271,80
07/22/2010,17,4285,80.666666667
07/22/2010,18,4266,81.333333333
07/22/2010,19,4183,80.666666667
07/22/2010,20,4082,79
07/22/2010,21,4090,76
07/22/2010,22,3981,73
07/22/2010,23,3591,71.333333333
07/22/2010,24,3209,68.333333333
07/23/2010,1,2949,66.666666667
07/23/2010,2,2792,63.666666667
07/23/2010,3,2685,61.666666667
07/23/2010,4,2637,60.333333333
07/23/2010,5,2666,59.333333333
07/23/2010,6,2801,59
07/23/2010,7,3137,57.666666667
07/23/2010,8,3542,62.333333333
07/23/2010,9,3810,68
07/23/2010,10,3999,71.666666667
07/23/2010,11,4120,74
07/23/2010,12,4189,76.333333333
07/23/2010,13,4180,78
07/23/2010,14,4198,77
07/23/2010,15,4160,76.333333333
07/23/2010,16,4083,74.666666667
07/23/2010,17,4012,73.666666667
07/23/2010,18,4035,72.333333333
07/23/2010,19,3954,71
07/23/2010,20,3899,69.333333333
07/23/2010,21,3901,68.666666667
07/23/2010,22,3745,67.666666667
07/23/2010,23,3432,67.333333333
07/23/2010,24,3134,67
07/24/2010,1,2889,67.333333333
07/24/2010,2,2750,67.333333333
07/24/2010,3,2680,67.333333333
07/24/2010,4,2644,67.666666667
07/24/2010,5,2656,67.333333333
07/24/2010,6,2728,67.666666667
07/24/2010,7,2903,67.333333333
07/24/2010,8,3190,68
07/24/2010,9,3514,69.333333333
07/24/2010,10,3735,71
07/24/2010,11,3910,73.666666667
07/24/2010,12,4014,77.333333333
07/24/2010,13,4096,80.666666667
07/24/2010,14,4164,82.666666667
07/24/2010,15,4129,83.333333333
07/24/2010,16,4152,83.333333333
07/24/2010,17,4146,81.333333333
07/24/2010,18,4221,81
07/24/2010,19,4161,78.333333333
07/24/2010,20,4097,76.333333333
07/24/2010,21,4104,74.666666667
07/24/2010,22,3957,72.333333333
07/24/2010,23,3636,71.333333333
07/24/2010,24,3315,71.333333333
07/25/2010,1,3073,71.666666667
07/25/2010,2,2926,71
07/25/2010,3,2821,71
07/25/2010,4,2770,70
07/25/2010,5,2764,69.666666667
07/25/2010,6,2784,70
07/25/2010,7,2867,70.333333333
07/25/2010,8,3154,71.666666667
07/25/2010,9,3515,72.666666667
07/25/2010,10,3812,75
07/25/2010,11,3987,77.333333333
07/25/2010,12,4077,79
07/25/2010,13,4146,80.333333333
07/25/2010,14,4134,80.333333333
07/25/2010,15,4100,80.333333333
07/25/2010,16,4033,79
07/25/2010,17,3977,77
07/25/2010,18,4043,75
07/25/2010,19,4013,76.333333333
07/25/2010,20,3894,75.666666667
07/25/2010,21,3877,73.333333333
07/25/2010,22,3721,71
07/25/2010,23,3331,69
07/25/2010,24,2991,66.666666667
07/26/2010,1,2760,66.333333333
07/26/2010,2,2650,63.666666667
07/26/2010,3,2551,62.333333333
07/26/2010,4,2528,60.333333333
07/26/2010,5,2574,60
07/26/2010,6,2727,59
07/26/2010,7,3112,59.333333333
07/26/2010,8,3500,63.333333333
07/26/2010,9,3747,68
07/26/2010,10,3912,70.666666667
07/26/2010,11,4026,73.666666667
07/26/2010,12,4069,74.333333333
07/26/2010,13,4073,76.333333333
07/26/2010,14,4108,78.333333333
07/26/2010,15,4095,79.666666667
07/26/2010,16,4062,81
07/26/2010,17,4062,80.666666667
07/26/2010,18,4063,80.333333333
07/26/2010,19,4004,79.333333333
07/26/2010,20,3907,77.666666667
07/26/2010,21,3914,74.666666667
07/26/2010,22,3736,72
07/26/2010,23,3350,69.333333333
07/26/2010,24,3007,65.666666667
07/27/2010,1,2758,63
07/27/2010,2,2632,61.333333333
07/27/2010,3,2534,60
07/27/2010,4,2501,58
07/27/2010,5,2547,57.333333333
07/27/2010,6,2708,56
07/27/2010,7,3039,55.333333333
07/27/2010,8,3432,60
07/27/2010,9,3715,67
07/27/2010,10,3914,72.666666667
07/27/2010,11,4063,77
07/27/2010,12,4141,80.666666667
07/27/2010,13,4191,82.666666667
07/27/2010,14,4275,84
07/27/2010,15,4288,85.333333333
07/27/2010,16,4330,86.666666667
07/27/2010,17,4365,87
07/27/2010,18,4395,87
07/27/2010,19,4373,85.666666667
07/27/2010,20,4264,84.666666667
07/27/2010,21,4256,81
07/27/2010,22,4078,75.666666667
07/27/2010,23,3642,72.666666667
07/27/2010,24,3254,67.666666667
07/28/2010,1,3001,67
07/28/2010,2,2847,65.333333333
07/28/2010,3,2739,64.666666667
07/28/2010,4,2696,62.333333333
07/28/2010,5,2749,63.333333333
07/28/2010,6,2899,62.666666667
07/28/2010,7,3242,63
07/28/2010,8,3661,65
07/28/2010,9,3968,70.333333333
07/28/2010,10,4207,74.666666667
07/28/2010,11,4424,80
07/28/2010,12,4520,83.666666667
07/28/2010,13,4583,85.333333333
07/28/2010,14,4662,86.333333333
07/28/2010,15,4690,86.333333333
07/28/2010,16,4716,86.666666667
07/28/2010,17,4719,87
07/28/2010,18,4688,85
07/28/2010,19,4627,83.666666667
07/28/2010,20,4557,80.666666667
07/28/2010,21,4577,78.333333333
07/28/2010,22,4404,75.666666667
07/28/2010,23,3984,74.666666667
07/28/2010,24,3604,74
07/29/2010,1,3347,74
07/29/2010,2,3199,74
07/29/2010,3,3093,74
07/29/2010,4,3044,72.666666667
07/29/2010,5,3088,72
07/29/2010,6,3277,73
07/29/2010,7,3622,71.333333333
07/29/2010,8,3991,72
07/29/2010,9,4253,73.333333333
07/29/2010,10,4457,74.666666667
07/29/2010,11,4603,76.333333333
07/29/2010,12,4660,78
07/29/2010,13,4696,79.333333333
07/29/2010,14,4730,80.666666667
07/29/2010,15,4714,82.666666667
07/29/2010,16,4684,83.333333333
07/29/2010,17,4640,82.333333333
07/29/2010,18,4546,82
07/29/2010,19,4405,79.333333333
07/29/2010,20,4238,76
07/29/2010,21,4180,72.666666667
07/29/2010,22,3967,68.333333333
07/29/2010,23,3535,66
07/29/2010,24,3139,64.333333333
07/30/2010,1,2860,62
07/30/2010,2,2699,60.333333333
07/30/2010,3,2591,58.333333333
07/30/2010,4,2546,56
07/30/2010,5,2567,54
07/30/2010,6,2703,52.666666667
07/30/2010,7,3031,52
07/30/2010,8,3389,55.666666667
07/30/2010,9,3685,61
07/30/2010,10,3866,66
07/30/2010,11,3941,69
07/30/2010,12,4013,71.666666667
07/30/2010,13,3949,72
07/30/2010,14,3971,73
07/30/2010,15,3929,74.333333333
07/30/2010,16,3876,73.666666667
07/30/2010,17,3869,74.333333333
07/30/2010,18,3833,74.333333333
07/30/2010,19,3747,73.333333333
07/30/2010,20,3644,71
07/30/2010,21,3654,67.666666667
07/30/2010,22,3529,63.666666667
07/30/2010,23,3210,61
07/30/2010,24,2887,58
07/31/2010,1,2637,56.666666667
07/31/2010,2,2495,55
07/31/2010,3,2406,53
07/31/2010,4,2366,52
07/31/2010,5,2355,50
07/31/2010,6,2391,48.666666667
07/31/2010,7,2534,48.666666667
07/31/2010,8,2825,52.666666667
07/31/2010,9,3148,58.333333333
07/31/2010,10,3344,63
07/31/2010,11,3436,66.666666667
07/31/2010,12,3445,68.333333333
07/31/2010,13,3425,70.333333333
07/31/2010,14,3413,72
07/31/2010,15,3383,73.666666667
07/31/2010,16,3393,73.333333333
07/31/2010,17,3421,74.333333333
07/31/2010,18,3467,73.666666667
07/31/2010,19,3446,71.666666667
07/31/2010,20,3375,69.666666667
07/31/2010,21,3435,66.666666667
07/31/2010,22,3314,64.333333333
07/31/2010,23,3032,61.666666667
07/31/2010,24,2763,59.666666667
08/01/2010,1,2558,57.666666667
08/01/2010,2,2430,55.333333333
08/01/2010,3,2351,54.666666667
08/01/2010,4,2320,54.666666667
08/01/2010,5,2320,53.333333333
08/01/2010,6,2344,52.666666667
08/01/2010,7,2419,52.333333333
08/01/2010,8,2661,55.666666667
08/01/2010,9,3000,61
08/01/2010,10,3238,66
08/01/2010,11,3371,69.666666667
08/01/2010,12,3449,72
08/01/2010,13,3483,74.666666667
08/01/2010,14,3481,77
08/01/2010,15,3470,78.666666667
08/01/2010,16,3483,79
08/01/2010,17,3550,77.666666667
08/01/2010,18,3626,77.333333333
08/01/2010,19,3616,76
08/01/2010,20,3564,74.333333333
08/01/2010,21,3637,72
08/01/2010,22,3485,69
08/01/2010,23,3157,67.666666667
08/01/2010,24,2869,66.666666667
08/02/2010,1,2675,66.333333333
08/02/2010,2,2558,66.333333333
08/02/2010,3,2484,64
08/02/2010,4,2474,63.333333333
08/02/2010,5,2537,62
08/02/2010,6,2717,61.666666667
08/02/2010,7,3037,60.666666667
08/02/2010,8,3438,64
08/02/2010,9,3712,66.666666667
08/02/2010,10,3907,70.333333333
08/02/2010,11,4058,73.333333333
08/02/2010,12,4162,75.666666667
08/02/2010,13,4213,77.333333333
08/02/2010,14,4256,79.333333333
08/02/2010,15,4240,79.333333333
08/02/2010,16,4217,78.666666667
08/02/2010,17,4195,75
08/02/2010,18,4177,70
08/02/2010,19,4093,70.333333333
08/02/2010,20,4028,69
08/02/2010,21,4040,67.666666667
08/02/2010,22,3821,67
08/02/2010,23,3443,66.666666667
08/02/2010,24,3095,66.333333333
08/03/2010,1,2880,66
08/03/2010,2,2753,65.666666667
08/03/2010,3,2659,64.333333333
08/03/2010,4,2632,64
08/03/2010,5,2683,64
08/03/2010,6,2886,65
08/03/2010,7,3224,64.333333333
08/03/2010,8,3598,65.333333333
08/03/2010,9,3854,68
08/03/2010,10,4009,71.333333333
08/03/2010,11,4153,72.333333333
08/03/2010,12,4231,75
08/03/2010,13,4275,76.333333333
08/03/2010,14,4328,76.666666667
08/03/2010,15,4349,78.333333333
08/03/2010,16,4356,80
08/03/2010,17,4388,80.666666667
08/03/2010,18,4410,81
08/03/2010,19,4385,79.333333333
08/03/2010,20,4333,79
08/03/2010,21,4358,76
08/03/2010,22,4170,74.666666667
08/03/2010,23,3767,74
08/03/2010,24,3399,73.666666667
08/04/2010,1,3160,73.666666667
08/04/2010,2,3010,73
08/04/2010,3,2912,71.333333333
08/04/2010,4,2877,70.666666667
08/04/2010,5,2935,71
08/04/2010,6,3118,71
08/04/2010,7,3455,70
08/04/2010,8,3844,71
08/04/2010,9,4133,73
08/04/2010,10,4352,76.666666667
08/04/2010,11,4559,79
08/04/2010,12,4705,83
08/04/2010,13,4788,84.666666667
08/04/2010,14,4900,87.666666667
08/04/2010,15,4945,89
08/04/2010,16,4986,90.666666667
08/04/2010,17,4997,88
08/04/2010,18,4980,87
08/04/2010,19,4889,86
08/04/2010,20,4802,84.666666667
08/04/2010,21,4839,82.333333333
08/04/2010,22,4621,78.666666667
08/04/2010,23,4183,77.666666667
08/04/2010,24,3760,77.666666667
08/05/2010,1,3466,76.666666667
08/05/2010,2,3293,76.333333333
08/05/2010,3,3172,75
08/05/2010,4,3116,73.333333333
08/05/2010,5,3146,72.666666667
08/05/2010,6,3335,72
08/05/2010,7,3690,71.666666667
08/05/2010,8,4084,73.333333333
08/05/2010,9,4366,75
08/05/2010,10,4549,76
08/05/2010,11,4679,76.333333333
08/05/2010,12,4727,77.666666667
08/05/2010,13,4766,79
08/05/2010,14,4827,79.333333333
08/05/2010,15,4810,81.666666667
08/05/2010,16,4732,81.333333333
08/05/2010,17,4631,79.666666667
08/05/2010,18,4616,78.666666667
08/05/2010,19,4580,79
08/05/2010,20,4512,79.333333333
08/05/2010,21,4545,76.666666667
08/05/2010,22,4350,75.333333333
08/05/2010,23,3927,74.333333333
08/05/2010,24,3544,73.666666667
08/06/2010,1,3256,73
08/06/2010,2,3080,70.666666667
08/06/2010,3,2964,71
08/06/2010,4,2907,71.333333333
08/06/2010,5,2933,70.666666667
08/06/2010,6,3076,68.333333333
08/06/2010,7,3385,66.666666667
08/06/2010,8,3795,68.333333333
08/06/2010,9,4095,72.666666667
08/06/2010,10,4286,74.666666667
08/06/2010,11,4465,77
08/06/2010,12,4526,78.666666667
08/06/2010,13,4458,79.333333333
08/06/2010,14,4417,79.666666667
08/06/2010,15,4376,78.666666667
08/06/2010,16,4318,80.666666667
08/06/2010,17,4248,79.666666667
08/06/2010,18,4135,77.666666667
08/06/2010,19,3958,73.333333333
08/06/2010,20,3815,71
08/06/2010,21,3798,67.333333333
08/06/2010,22,3609,65
08/06/2010,23,3258,61.333333333
08/06/2010,24,2912,58.666666667
08/07/2010,1,2660,58.333333333
08/07/2010,2,2518,54
08/07/2010,3,2418,52.333333333
08/07/2010,4,2367,51
08/07/2010,5,2368,49.666666667
08/07/2010,6,2434,49
08/07/2010,7,2560,49.666666667
08/07/2010,8,2831,51.333333333
08/07/2010,9,3130,55.666666667
08/07/2010,10,3336,61.333333333
08/07/2010,11,3433,67
08/07/2010,12,3442,69
08/07/2010,13,3404,71
08/07/2010,14,3369,71.666666667
08/07/2010,15,3342,72.666666667
08/07/2010,16,3344,73.333333333
08/07/2010,17,3383,72
08/07/2010,18,3426,72
08/07/2010,19,3403,71.333333333
08/07/2010,20,3363,69.666666667
08/07/2010,21,3429,67
08/07/2010,22,3285,62
08/07/2010,23,3015,59
08/07/2010,24,2758,56.666666667
08/08/2010,1,2553,55.333333333
08/08/2010,2,2406,53.666666667
08/08/2010,3,2332,52.666666667
08/08/2010,4,2300,52.666666667
08/08/2010,5,2307,52.333333333
08/08/2010,6,2327,54.333333333
08/08/2010,7,2397,52.333333333
08/08/2010,8,2635,53.666666667
08/08/2010,9,2996,61.333333333
08/08/2010,10,3228,66
08/08/2010,11,3370,72.333333333
08/08/2010,12,3454,74.333333333
08/08/2010,13,3515,75.333333333
08/08/2010,14,3528,76.666666667
08/08/2010,15,3540,79
08/08/2010,16,3577,81
08/08/2010,17,3654,80.666666667
08/08/2010,18,3747,79
08/08/2010,19,3772,78.333333333
08/08/2010,20,3762,76
08/08/2010,21,3840,72.666666667
08/08/2010,22,3662,69.666666667
08/08/2010,23,3353,69.666666667
08/08/2010,24,3043,70
08/09/2010,1,2839,69
08/09/2010,2,2738,67.666666667
08/09/2010,3,2673,67.333333333
08/09/2010,4,2664,68.333333333
08/09/2010,5,2735,68
08/09/2010,6,2959,68
08/09/2010,7,3306,67.666666667
08/09/2010,8,3689,68.666666667
08/09/2010,9,4012,72.333333333
08/09/2010,10,4285,76
08/09/2010,11,4484,79.666666667
08/09/2010,12,4618,81.333333333
08/09/2010,13,4691,83.666666667
08/09/2010,14,4760,86
08/09/2010,15,4768,83.333333333
08/09/2010,16,4775,85.666666667
08/09/2010,17,4763,84
08/09/2010,18,4728,81
08/09/2010,19,4681,79.333333333
08/09/2010,20,4609,79
08/09/2010,21,4603,76.666666667
08/09/2010,22,4318,73.666666667
08/09/2010,23,3879,70.666666667
08/09/2010,24,3492,70
08/10/2010,1,3221,70.666666667
08/10/2010,2,3071,70.333333333
08/10/2010,3,2970,69
08/10/2010,4,2929,68.333333333
08/10/2010,5,2968,68
08/10/2010,6,3156,67
08/10/2010,7,3491,66
08/10/2010,8,3890,68
08/10/2010,9,4168,70.333333333
08/10/2010,10,4370,73
08/10/2010,11,4550,75.666666667
08/10/2010,12,4656,80.333333333
08/10/2010,13,4699,82.333333333
08/10/2010,14,4768,84.333333333
08/10/2010,15,4796,86
08/10/2010,16,4809,86.666666667
08/10/2010,17,4814,86
08/10/2010,18,4767,84.666666667
08/10/2010,19,4666,83.333333333
08/10/2010,20,4565,77.333333333
08/10/2010,21,4536,73.666666667
08/10/2010,22,4277,71.333333333
08/10/2010,23,3837,69.666666667
08/10/2010,24,3449,69.333333333
08/11/2010,1,3183,68.666666667
08/11/2010,2,3027,68
08/11/2010,3,2915,67
08/11/2010,4,2857,66
08/11/2010,5,2885,64.666666667
08/11/2010,6,3064,63.333333333
08/11/2010,7,3392,63.333333333
08/11/2010,8,3769,64.666666667
08/11/2010,9,4008,67
08/11/2010,10,4194,70
08/11/2010,11,4348,74.666666667
08/11/2010,12,4416,77
08/11/2010,13,4440,79.333333333
08/11/2010,14,4481,80.666666667
08/11/2010,15,4474,81
08/11/2010,16,4467,81.666666667
08/11/2010,17,4477,80.666666667
08/11/2010,18,4441,80
08/11/2010,19,4333,79.333333333
08/11/2010,20,4229,77
08/11/2010,21,4264,72
08/11/2010,22,4021,69.333333333
08/11/2010,23,3597,66
08/11/2010,24,3223,65.666666667
08/12/2010,1,2970,64
08/12/2010,2,2827,63
08/12/2010,3,2737,62
08/12/2010,4,2709,61
08/12/2010,5,2780,60.666666667
08/12/2010,6,2946,59.333333333
08/12/2010,7,3265,58.666666667
08/12/2010,8,3601,60
08/12/2010,9,3838,64.666666667
08/12/2010,10,3987,67.333333333
08/12/2010,11,4108,70
08/12/2010,12,4172,72.666666667
08/12/2010,13,4196,73.333333333
08/12/2010,14,4233,74.333333333
08/12/2010,15,4201,73.666666667
08/12/2010,16,4148,74.666666667
08/12/2010,17,4111,73.333333333
08/12/2010,18,4055,73.666666667
08/12/2010,19,3986,72
08/12/2010,20,3955,70.666666667
08/12/2010,21,4011,68.333333333
08/12/2010,22,3800,67.666666667
08/12/2010,23,3427,66
08/12/2010,24,3090,64.666666667
08/13/2010,1,2863,64
08/13/2010,2,2734,62.333333333
08/13/2010,3,2648,62.333333333
08/13/2010,4,2626,62
08/13/2010,5,2698,62.333333333
08/13/2010,6,2874,62
08/13/2010,7,3169,61
08/13/2010,8,3514,62
08/13/2010,9,3780,63.666666667
08/13/2010,10,3950,67
08/13/2010,11,4075,71.666666667
08/13/2010,12,4132,73.333333333
08/13/2010,13,4132,74.666666667
08/13/2010,14,4148,76.333333333
08/13/2010,15,4125,76.666666667
08/13/2010,16,4095,77
08/13/2010,17,4075,78
08/13/2010,18,4037,77.333333333
08/13/2010,19,3916,76.333333333
08/13/2010,20,3810,73.666666667
08/13/2010,21,3845,70.333333333
08/13/2010,22,3656,67.333333333
08/13/2010,23,3321,65.333333333
08/13/2010,24,2988,63
08/14/2010,1,2760,61.666666667
08/14/2010,2,2615,61.333333333
08/14/2010,3,2533,60.333333333
08/14/2010,4,2501,59.333333333
08/14/2010,5,2514,59.333333333
08/14/2010,6,2570,58
08/14/2010,7,2697,57
08/14/2010,8,2983,59.666666667
08/14/2010,9,3302,63
08/14/2010,10,3494,67.666666667
08/14/2010,11,3603,71.666666667
08/14/2010,12,3656,75.666666667
08/14/2010,13,3658,77.666666667
08/14/2010,14,3640,77.666666667
08/14/2010,15,3621,78.666666667
08/14/2010,16,3616,80
08/14/2010,17,3637,79.666666667
08/14/2010,18,3653,79
08/14/2010,19,3618,77.666666667
08/14/2010,20,3581,75
08/14/2010,21,3644,71.666666667
08/14/2010,22,3477,69.666666667
08/14/2010,23,3184,69.333333333
08/14/2010,24,2898,68.333333333
08/15/2010,1,2672,67.666666667
08/15/2010,2,2532,65.666666667
08/15/2010,3,2454,64
08/15/2010,4,2407,63
08/15/2010,5,2413,62.333333333
08/15/2010,6,2453,62.333333333
08/15/2010,7,2528,61
08/15/2010,8,2771,62.333333333
08/15/2010,9,3103,66
08/15/2010,10,3307,69.333333333
08/15/2010,11,3424,72.333333333
08/15/2010,12,3475,73.666666667
08/15/2010,13,3509,76.333333333
08/15/2010,14,3503,75.666666667
08/15/2010,15,3480,75.333333333
08/15/2010,16,3491,75.333333333
08/15/2010,17,3530,74.666666667
08/15/2010,18,3599,74.666666667
08/15/2010,19,3585,73.666666667
08/15/2010,20,3600,72.333333333
08/15/2010,21,3657,71
08/15/2010,22,3458,70
08/15/2010,23,3136,69
08/15/2010,24,2869,68.333333333
08/16/2010,1,2700,66.666666667
08/16/2010,2,2580,66.333333333
08/16/2010,3,2532,65.666666667
08/16/2010,4,2523,65
08/16/2010,5,2601,65
08/16/2010,6,2812,65
08/16/2010,7,3179,65
08/16/2010,8,3523,65.666666667
08/16/2010,9,3784,66.666666667
08/16/2010,10,3960,67.333333333
08/16/2010,11,4076,68
08/16/2010,12,4148,69.333333333
08/16/2010,13,4125,71
08/16/2010,14,4143,74
08/16/2010,15,4135,75.666666667
08/16/2010,16,4104,76
08/16/2010,17,4104,75.333333333
08/16/2010,18,4149,75.666666667
08/16/2010,19,4135,76.333333333
08/16/2010,20,4095,75.333333333
08/16/2010,21,4123,72.666666667
08/16/2010,22,3888,72.333333333
08/16/2010,23,3496,71.666666667
08/16/2010,24,3145,71
08/17/2010,1,2909,69
08/17/2010,2,2781,68
08/17/2010,3,2699,65.666666667
08/17/2010,4,2665,66
08/17/2010,5,2734,65
08/17/2010,6,2931,64.333333333
08/17/2010,7,3270,64
08/17/2010,8,3630,64.333333333
08/17/2010,9,3886,67
08/17/2010,10,4090,70
08/17/2010,11,4250,75.333333333
08/17/2010,12,4343,79
08/17/2010,13,4399,81.666666667
08/17/2010,14,4446,82.666666667
08/17/2010,15,4455,83.666666667
