"spFcst","lmFcst","meanFcst","tindx","dindx","mindx","hindx","year","dow","fcst_load","holiday","fcst_temp","temp2","temp3","lag24","lag48","lag72","lag96","lag120","lag144","lag168","forecast","act_load","act_temp"
"3796",2450.39607381487,3430.34692219752,2450.23529411765,2010-06-08 03:00:00,"6/8/2010",6,4,2010,"Tuesday",2468.06413018954,0,60.0384615385,3604.61686390994,216415.650944886,2405.86728326178,2102.91065309896,2170.36867462739,2388.59663352735,2429.98878295202,2453.9954570515,2468.06413018954,0,2269,50.333333333
"3797",2503.5461943986,3777.66229229874,2522.29411764706,2010-06-08 04:00:00,"6/8/2010",6,5,2010,"Tuesday",2514.80503123229,0,59.1538461538462,3499.1775147929,206989.808375057,2460.03097641141,2158.8784678704,2228.28734870193,2445.75591156976,2482.72036125754,2506.41632295535,2514.80503123229,0,2330,46.666666667
"3798",2701.56332918478,3644.89743940126,2731.35294117647,2010-06-08 05:00:00,"6/8/2010",6,6,2010,"Tuesday",2697.30526712976,0,58.9871794871538,3479.4873438497,205245.144474943,2640.81595063713,2343.90964646783,2411.72544207022,2628.00103074539,2663.98899439484,2687.33366372743,2697.30526712976,0,2540,45.333333333
"3799",3108.41294696782,3837.67923537082,3173.76470588235,2010-06-08 06:00:00,"6/8/2010",6,7,2010,"Tuesday",3044.36107833745,0,59.2179487179231,3506.76545035857,207663.456605118,2990.7754868641,2693.1034139517,2759.98419548708,2977.8687615731,3011.87236538952,3030.68738381034,3044.36107833745,0,2971,46
"3800",3448.54488390976,3404.10478761461,3538.52941176471,2010-06-08 07:00:00,"6/8/2010",6,8,2010,"Tuesday",3380.33246936474,0,61.1794871795,3742.9296515466,228990.516630566,3320.50578708703,3012.15545138386,3078.04776202181,3301.76942979232,3339.94355451349,3359.63948156086,3380.33246936474,0,3266,52.333333333
"3801",3627.41915081567,3439.72739676307,3721.05882352941,2010-06-08 08:00:00,"6/8/2010",6,9,2010,"Tuesday",3620.51952461259,0,64.0128205128077,4097.64119000493,262301.570021674,3533.03098878492,3227.05766554705,3282.8771596876,3513.47885786436,3557.44865302583,3576.30120585171,3620.51952461259,0,3386,57.666666667
"3802",3739.44985397259,3890.26167820649,3843.88235294118,2010-06-08 09:00:00,"6/8/2010",6,10,2010,"Tuesday",3779.21792158413,0,66.7948717948462,4461.55489808993,298008.987423585,3668.05112212103,3356.74413569363,3407.68255459701,3648.38338010748,3685.38544541503,3709.15147504152,3779.21792158413,0,3451,60.333333333
"3803",3822.25713620592,3342.38962616452,3956.52941176471,2010-06-08 10:00:00,"6/8/2010",6,11,2010,"Tuesday",3877.57381210543,0,69.1538461538462,4782.25443786982,330711.287664998,3748.79836564348,3432.13787271918,3482.37396514545,3723.89651736535,3761.14351226276,3787.91557550282,3877.57381210543,0,3518,62.333333333
"3804",3853.0769740006,3829.6163075984,4012.58823529412,2010-06-08 11:00:00,"6/8/2010",6,12,2010,"Tuesday",3913.46984565824,0,71.2692307692308,5079.30325443787,361998.035787437,3762.71443181394,3443.9003869598,3490.42967922866,3739.68382079498,3779.4637383187,3795.50307230284,3913.46984565824,0,3538,64
"3805",3835.87564567137,3254.69530943858,4025.11764705882,2010-06-08 12:00:00,"6/8/2010",6,13,2010,"Tuesday",3881.21471727094,0,72.2179487179615,5215.43211703012,376647.809169691,3737.52872926615,3421.55630246536,3463.53296413585,3722.31020995069,3759.58487192467,3778.30265927911,3881.21471727094,0,3533,66
"3806",3837.26596378838,3639.32998470046,4041.70588235294,2010-06-08 13:00:00,"6/8/2010",6,14,2010,"Tuesday",3864.36381301069,0,73.2307692307692,5362.74556213018,392717.982703687,3731.00615154286,3388.47242328543,3438.40407660788,3703.28987820498,3726.76225574681,3739.34119434697,3864.36381301069,0,3525,65.666666667
"3807",3802.34793988218,3495.19540073947,4019.58823529412,2010-06-08 14:00:00,"6/8/2010",6,15,2010,"Tuesday",3816.78553728297,0,73.5128205128461,5404.13477975393,397273.19009128,3697.52907575874,3343.0327554374,3395.37344658703,3674.00362224636,3690.90790609484,3716.04924081469,3816.78553728297,0,3497,65.666666667
"3808",3763.5915155105,3544.96074112971,3978.23529411765,2010-06-08 15:00:00,"6/8/2010",6,16,2010,"Tuesday",3768.19000684432,0,73.2820512821154,5370.25904011459,393543.598375921,3665.67635266456,3316.37645079492,3377.8353229393,3641.15928031277,3671.00293049327,3688.13257036217,3768.19000684432,0,3472,67
"3809",3775.77036138232,3216.23053462889,3972.64705882353,2010-06-08 16:00:00,"6/8/2010",6,17,2010,"Tuesday",3785.78839985484,0,73.2179487179231,5360.86801446041,392511.759366317,3696.41013753805,3330.14510023596,3392.61049060252,3671.53350189345,3692.38273816918,3707.12937122008,3785.78839985484,0,3458,64.333333333
"3810",3775.74504500821,3216.19309782941,3948.58823529412,2010-06-08 17:00:00,"6/8/2010",6,18,2010,"Tuesday",3795.31962461952,0,72.6153846153846,5272.99408284024,382900.493400091,3734.37346354243,3355.21668007467,3408.31908841285,3693.59880459313,3704.70794541144,3729.01698824374,3795.31962461952,0,3458,63
"3811",3758.78577458221,3488.32842370519,3885.70588235294,2010-06-08 18:00:00,"6/8/2010",6,19,2010,"Tuesday",3792.41665158111,0,71.5512820512692,5119.58596318028,366312.939237231,3741.83874937732,3368.12139227265,3419.67281966434,3694.53462633632,3717.55578652046,3733.11277064375,3792.41665158111,0,3432,64.666666667
"3812",3759.03211561994,3865.43391997983,3821,2010-06-08 19:00:00,"6/8/2010",6,20,2010,"Tuesday",3790.97388264699,0,69.8205128204231,4874.90401050686,340368.297963926,3757.49859892065,3382.16502915134,3435.42891098878,3714.60669349539,3734.29976467041,3744.3464313547,3790.97388264699,0,3372,61.666666667
"3813",3768.17271811377,3296.90341997552,3823,2010-06-08 20:00:00,"6/8/2010",6,21,2010,"Tuesday",3795.89535708554,0,67.7692307692308,4592.66863905325,311241.620846609,3764.874084899,3407.86600312525,3454.66634653384,3720.531898943,3740.90908221426,3746.34702210002,3795.89535708554,0,3419,59.666666667
"3814",3593.08496810073,3556.90133736206,3660.52941176471,2010-06-08 21:00:00,"6/8/2010",6,22,2010,"Tuesday",3591.53393931702,0,65.6794871795385,4313.79503616716,283327.845773097,3553.34549132813,3219.60467175156,3255.59036620595,3509.4194117382,3531.96596529878,3536.45655408202,3591.53393931702,0,3268,57
"3815",3204.08903050364,3312.12272588038,3251.82352941176,2010-06-08 22:00:00,"6/8/2010",6,23,2010,"Tuesday",3225.65446802716,0,64.2820512820385,4132.18211702662,265625.142753428,3185.18691247013,2856.44140565291,2893.43246407184,3139.73020943826,3168.25272985372,3168.02705629093,3225.65446802716,0,2907,54
"3816",2859.72785765405,3820.20282907522,2890.41176470588,2010-06-08 23:00:00,"6/8/2010",6,24,2010,"Tuesday",2891.55569608441,0,63.0384615384231,3973.84763313125,250505.241180698,2849.54163415688,2530.15482741727,2566.99534190032,2815.52084368394,2839.64678321877,2843.12144571393,2891.55569608441,0,2617,52.333333333
"3817",2632.39542704313,3112.07737392945,2672.6875,2010-06-09 00:00:00,"6/9/2010",6,1,2010,"Wednesday",2664.91472756422,0,61.7435897435,3812.27087441364,235383.28886089,2670.74707654336,2610.23987089517,2295.61810755974,2358.09386461434,2589.54658667658,2635.46209005677,2664.91472756422,0,2400,50
"3818",2506.30278406869,3783.12702063525,2545.0625,2010-06-09 01:00:00,"6/9/2010",6,2,2010,"Wednesday",2541.28890636076,0,60.8076923076923,3697.57544378698,224841.029870278,2552.57168905662,2487.61690411949,2179.21957613564,2246.34387676261,2468.09543870341,2515.80969373753,2541.28890636076,0,2274,47.666666667
"3819",2441.66164479419,3085.32408892688,2477.25,2010-06-09 02:00:00,"6/9/2010",6,3,2010,"Wednesday",2478.16424894966,0,60.1025641025769,3612.31821170437,217109.586877868,2488.76871956496,2423.34799229136,2120.20183845363,2190.52823291414,2404.00308389083,2449.73269546592,2478.16424894966,0,2213,46.333333333
"3820",2420.25125039742,3454.14621511329,2455.625,2010-06-09 03:00:00,"6/9/2010",6,4,2010,"Wednesday",2453.9954570515,0,59.3333333333846,3520.44444445053,208879.703704245,2468.06413018954,2405.86728326178,2102.91065309896,2170.36867462739,2388.59663352735,2429.98878295202,2453.9954570515,0,2200,45.666666667
"3821",2481.4734018578,3411.81152091112,2520.25,2010-06-09 04:00:00,"6/9/2010",6,5,2010,"Wednesday",2506.41632295535,0,58.7051282051154,3446.29207757903,202315.018246551,2514.80503123229,2460.03097641141,2158.8784678704,2228.28734870193,2445.75591156976,2482.72036125754,2506.41632295535,0,2273,44.333333333
"3822",2693.00408898509,3668.63244613875,2733.5,2010-06-09 05:00:00,"6/9/2010",6,6,2010,"Wednesday",2687.33366372743,0,58.3717948717692,3407.2664365519,198888.257507872,2697.30526712976,2640.81595063713,2343.90964646783,2411.72544207022,2628.00103074539,2663.98899439484,2687.33366372743,0,2464,44
"3823",3094.71219126924,3382.19321384077,3167.625,2010-06-09 06:00:00,"6/9/2010",6,7,2010,"Wednesday",3030.68738381034,0,58.2692307692692,3395.30325444235,197841.708864752,3044.36107833745,2990.7754868641,2693.1034139517,2759.98419548708,2977.8687615731,3011.87236538952,3030.68738381034,0,2892,46
"3824",3434.99173181972,3514.92295230142,3524.5,2010-06-09 07:00:00,"6/9/2010",6,8,2010,"Wednesday",3359.63948156086,0,60.1923076922692,3623.11390532081,218083.58699321,3380.33246936474,3320.50578708703,3012.15545138386,3078.04776202181,3301.76942979232,3339.94355451349,3359.63948156086,0,3222,50
"3825",3626.61736178322,3110.84564907898,3690.25,2010-06-09 08:00:00,"6/9/2010",6,9,2010,"Wednesday",3576.30120585171,0,62.4230769231154,3896.64053254918,243240.291705047,3620.51952461259,3533.03098878492,3227.05766554705,3282.8771596876,3513.47885786436,3557.44865302583,3576.30120585171,0,3324,55
"3826",3740.18012846,3910.40735284272,3794.9375,2010-06-09 09:00:00,"6/9/2010",6,10,2010,"Wednesday",3709.15147504152,0,64.6923076922692,4185.09467455124,270743.432407346,3779.21792158413,3668.05112212103,3356.74413569363,3407.68255459701,3648.38338010748,3685.38544541503,3709.15147504152,0,3404,59.666666667
"3827",3822.43492603943,3007.4497941952,3889.0625,2010-06-09 10:00:00,"6/9/2010",6,11,2010,"Wednesday",3787.91557550282,0,66.7820512820769,4459.84237344195,297837.42209318,3877.57381210543,3748.79836564348,3432.13787271918,3482.37396514545,3723.89651736535,3761.14351226276,3787.91557550282,0,3493,63
"3828",3847.30903726733,3986.52698663975,3922.875,2010-06-09 11:00:00,"6/9/2010",6,12,2010,"Wednesday",3795.50307230284,0,68.3846153846154,4676.45562130178,319797.619025945,3913.46984565824,3762.71443181394,3443.9003869598,3490.42967922866,3739.68382079498,3779.4637383187,3795.50307230284,0,3522,65.666666667
"3829",3834.29811798743,2943.36959759875,3917.75,2010-06-09 12:00:00,"6/9/2010",6,13,2010,"Wednesday",3778.30265927911,0,69.8205128204615,4874.90401051223,340368.297964489,3881.21471727094,3737.52872926615,3421.55630246536,3463.53296413585,3722.31020995069,3759.58487192467,3778.30265927911,0,3550,66.666666667
"3830",3812.01983065995,3648.37634499828,3923.5,2010-06-09 13:00:00,"6/9/2010",6,14,2010,"Wednesday",3739.34119434697,0,70.3846153845769,4953.99408283482,348684.968137799,3864.36381301069,3731.00615154286,3388.47242328543,3438.40407660788,3703.28987820498,3726.76225574681,3739.34119434697,0,3512,68
"3831",3784.23815485505,3156.64034273289,3901,2010-06-09 14:00:00,"6/9/2010",6,15,2010,"Wednesday",3716.04924081469,0,71.2692307693077,5079.30325444884,361998.03578861,3816.78553728297,3697.52907575874,3343.0327554374,3395.37344658703,3674.00362224636,3690.90790609484,3716.04924081469,0,3444,68.666666667
"3832",3750.81633585713,3702.00342270073,3872.1875,2010-06-09 15:00:00,"6/9/2010",6,16,2010,"Wednesday",3688.13257036217,0,71.4487179487692,5104.91929652278,364739.938968485,3768.19000684432,3665.67635266456,3316.37645079492,3377.8353229393,3641.15928031277,3671.00293049327,3688.13257036217,0,3424,68.333333333
"3833",3752.44175964858,2903.90747624831,3869.4375,2010-06-09 16:00:00,"6/9/2010",6,17,2010,"Wednesday",3707.12937122008,0,71.2435897436923,5075.64907956754,361607.460707659,3785.78839985484,3696.41013753805,3330.14510023596,3392.61049060252,3671.53350189345,3692.38273816918,3707.12937122008,0,3442,67
"3834",3748.39107165592,3239.97790113255,3847.4375,2010-06-09 17:00:00,"6/9/2010",6,18,2010,"Wednesday",3729.01698824374,0,70.6923076923846,4997.40236687478,353277.905781763,3795.31962461952,3734.37346354243,3355.21668007467,3408.31908841285,3693.59880459313,3704.70794541144,3729.01698824374,0,3461,66
"3835",3730.80974366272,3128.00220778099,3788.125,2010-06-09 18:00:00,"6/9/2010",6,19,2010,"Wednesday",3733.11277064375,0,69.7307692306923,4862.38017750406,339057.510069429,3792.41665158111,3741.83874937732,3368.12139227265,3419.67281966434,3694.53462633632,3717.55578652046,3733.11277064375,0,3430,63.333333333
"3836",3718.70469768897,3883.70002079391,3725.375,2010-06-09 19:00:00,"6/9/2010",6,20,2010,"Wednesday",3744.3464313547,0,68.3974358975385,4678.20923735788,319977.516427458,3790.97388264699,3757.49859892065,3382.16502915134,3435.42891098878,3714.60669349539,3734.29976467041,3744.3464313547,0,3402,61
"3837",3725.37283007313,2962.4956193086,3733.125,2010-06-09 20:00:00,"6/9/2010",6,21,2010,"Wednesday",3746.34702210002,0,66.3076923077692,4396.7100591818,291535.697770701,3795.89535708554,3764.874084899,3407.86600312525,3454.66634653384,3720.531898943,3740.90908221426,3746.34702210002,0,3446,58.333333333
"3838",3549.40097958754,3652.73792121759,3592.5625,2010-06-09 21:00:00,"6/9/2010",6,22,2010,"Wednesday",3536.45655408202,0,63.9487179486923,4089.4385272814,261514.350949634,3591.53393931702,3553.34549132813,3219.60467175156,3255.59036620595,3509.4194117382,3531.96596529878,3536.45655408202,0,3292,57.333333333
"3839",3159.46244229918,2982.24390055441,3202.4375,2010-06-09 22:00:00,"6/9/2010",6,23,2010,"Wednesday",3168.02705629093,0,62.2435897436923,3874.26446418108,241148.127867053,3225.65446802716,3185.18691247013,2856.44140565291,2893.43246407184,3139.73020943826,3168.25272985372,3168.02705629093,0,2941,57
"3840",2826.06923615843,3829.42340315312,2850.75,2010-06-09 23:00:00,"6/9/2010",6,24,2010,"Wednesday",2843.12144571393,0,61.1025641024615,3733.52333989542,228127.849203996,2891.55569608441,2849.54163415688,2530.15482741727,2566.99534190032,2815.52084368394,2839.64678321877,2843.12144571393,0,2633,55.666666667
"3841",2618.73591204214,2831.41923253482,2633.82352941176,2010-06-10 00:00:00,"6/10/2010",6,1,2010,"Thursday",2635.46209005677,0,60.3461538461538,3641.65828402367,219760.071062813,2664.91472756422,2670.74707654336,2610.23987089517,2295.61810755974,2358.09386461434,2589.54658667658,2635.46209005677,0,2434,54.666666667
"3842",2491.81404205635,3774.26223746995,2512.88235294118,2010-06-10 01:00:00,"6/10/2010",6,2,2010,"Thursday",2515.80969373753,0,59.4999999999615,3540.24999999542,210644.874999591,2541.28890636076,2552.57168905662,2487.61690411949,2179.21957613564,2246.34387676261,2468.09543870341,2515.80969373753,0,2334,54
"3843",2424.51470147373,2794.99670196178,2448.94117647059,2010-06-10 02:00:00,"6/10/2010",6,3,2010,"Thursday",2449.73269546592,0,58.5384615385,3426.75147929444,200596.759672676,2478.16424894966,2488.76871956496,2423.34799229136,2120.20183845363,2190.52823291414,2404.00308389083,2449.73269546592,0,2292,53.666666667
"3844",2407.42557507545,3437.62527920703,2430.64705882353,2010-06-10 03:00:00,"6/10/2010",6,4,2010,"Thursday",2429.98878295202,0,57.9358974358846,3356.56821170134,194465.79164968,2453.9954570515,2468.06413018954,2405.86728326178,2102.91065309896,2170.36867462739,2388.59663352735,2429.98878295202,0,2271,53
"3845",2465.94638964967,3098.04967032479,2501.47058823529,2010-06-10 04:00:00,"6/10/2010",6,5,2010,"Thursday",2482.72036125754,0,57.2307692307308,3275.36094674116,187451.426490291,2506.41632295535,2514.80503123229,2460.03097641141,2158.8784678704,2228.28734870193,2445.75591156976,2482.72036125754,0,2343,53
"3846",2661.23113886758,3668.38283458356,2711.64705882353,2010-06-10 05:00:00,"6/10/2010",6,6,2010,"Thursday",2663.98899439484,0,56.7307692307308,3218.38017751043,182581.183147103,2687.33366372743,2697.30526712976,2640.81595063713,2343.90964646783,2411.72544207022,2628.00103074539,2663.98899439484,0,2566,53
"3847",3047.38253624607,3051.86637054232,3148.82352941176,2010-06-10 06:00:00,"6/10/2010",6,7,2010,"Thursday",3011.87236538952,0,56.8333333333462,3230.02777777923,183573.245370495,3030.68738381034,3044.36107833745,2990.7754868641,2693.1034139517,2759.98419548708,2977.8687615731,3011.87236538952,0,3027,52.333333333
"3848",3386.69060113909,3567.79662140063,3508.11764705882,2010-06-10 07:00:00,"6/10/2010",6,8,2010,"Thursday",3339.94355451349,0,59.0769230769231,3490.08284023669,206183.355484752,3359.63948156086,3380.33246936474,3320.50578708703,3012.15545138386,3078.04776202181,3301.76942979232,3339.94355451349,0,3351,53
"3849",3570.63287978228,2831.47624558748,3675.29411764706,2010-06-10 08:00:00,"6/10/2010",6,9,2010,"Thursday",3557.44865302583,0,61.5512820511923,3788.56032214543,233190.744956329,3576.30120585171,3620.51952461259,3533.03098878492,3227.05766554705,3282.8771596876,3513.47885786436,3557.44865302583,0,3481,53.333333333
"3850",3679.04123513889,3909.38232094214,3781.29411764706,2010-06-10 09:00:00,"6/10/2010",6,10,2010,"Thursday",3685.38544541503,0,63.7307692308077,4061.61094675046,258849.589952676,3709.15147504152,3779.21792158413,3668.05112212103,3356.74413569363,3407.68255459701,3648.38338010748,3685.38544541503,0,3552,54
"3851",3755.81360582933,2733.70376068358,3875.47058823529,2010-06-10 10:00:00,"6/10/2010",6,11,2010,"Thursday",3761.14351226276,0,65.8076923076539,4330.65236685884,284990.23844966,3787.91557550282,3877.57381210543,3748.79836564348,3432.13787271918,3482.37396514545,3723.89651736535,3761.14351226276,0,3609,55
"3852",3774.25356897778,4076.84734797122,3907.82352941176,2010-06-10 11:00:00,"6/10/2010",6,12,2010,"Thursday",3779.4637383187,0,67.7692307693462,4592.66863906889,311241.620848199,3795.50307230284,3913.46984565824,3762.71443181394,3443.9003869598,3490.42967922866,3739.68382079498,3779.4637383187,0,3629,56
"3853",3759.97349948502,2650.98734339417,3903,2010-06-10 12:00:00,"6/10/2010",6,13,2010,"Thursday",3759.58487192467,0,69.1666666666923,4784.02777778132,330895.254629998,3778.30265927911,3881.21471727094,3737.52872926615,3421.55630246536,3463.53296413585,3722.31020995069,3759.58487192467,0,3609,56
"3854",3731.51973113863,3633.39309706523,3917,2010-06-10 13:00:00,"6/10/2010",6,14,2010,"Thursday",3726.76225574681,0,69.8974358973462,4885.65154502361,341494.515685058,3739.34119434697,3864.36381301069,3731.00615154286,3388.47242328543,3438.40407660788,3703.28987820498,3726.76225574681,0,3591,56
"3855",3702.28144724375,2878.16553012042,3896.23529411765,2010-06-10 14:00:00,"6/10/2010",6,15,2010,"Thursday",3690.90790609484,0,70.4871794871923,4968.44247205966,350211.496299859,3716.04924081469,3816.78553728297,3697.52907575874,3343.0327554374,3395.37344658703,3674.00362224636,3690.90790609484,0,3565,57.333333333
"3856",3673.0940008883,3922.99319891117,3872.94117647059,2010-06-10 15:00:00,"6/10/2010",6,16,2010,"Thursday",3671.00293049327,0,70.8589743589231,5020.99424719852,355782.50261854,3688.13257036217,3768.19000684432,3665.67635266456,3316.37645079492,3377.8353229393,3641.15928031277,3671.00293049327,0,3532,57.666666667
"3857",3671.27240787193,2614.79476894259,3867.41176470588,2010-06-10 16:00:00,"6/10/2010",6,17,2010,"Thursday",3692.38273816918,0,70.6538461538462,4991.96597633136,352701.596096951,3707.12937122008,3785.78839985484,3696.41013753805,3330.14510023596,3392.61049060252,3671.53350189345,3692.38273816918,0,3558,57
"3858",3665.94234203276,3188.14853405192,3837.76470588235,2010-06-10 17:00:00,"6/10/2010",6,18,2010,"Thursday",3704.70794541144,0,69.6666666666923,4853.44444444802,338123.29629667,3729.01698824374,3795.31962461952,3734.37346354243,3355.21668007467,3408.31908841285,3693.59880459313,3704.70794541144,0,3579,56.333333333
"3859",3663.94357103736,2837.10959228257,3771.70588235294,2010-06-10 18:00:00,"6/10/2010",6,19,2010,"Thursday",3717.55578652046,0,68.9615384614231,4755.69378696633,327959.96000063,3733.11277064375,3792.41665158111,3741.83874937732,3368.12139227265,3419.67281966434,3694.53462633632,3717.55578652046,0,3541,55.666666667
"3860",3678.1301408085,3865.41419903491,3712,2010-06-10 19:00:00,"6/10/2010",6,20,2010,"Thursday",3734.29976467041,0,67.8461538461923,4603.1005917212,312302.670915415,3744.3464313547,3790.97388264699,3757.49859892065,3382.16502915134,3435.42891098878,3714.60669349539,3734.29976467041,0,3488,56
"3861",3690.42434642987,2665.85570881957,3736.82352941176,2010-06-10 20:00:00,"6/10/2010",6,21,2010,"Thursday",3740.90908221426,0,65.9615384615,4350.92455620794,286993.677457395,3746.34702210002,3795.89535708554,3764.874084899,3407.86600312525,3454.66634653384,3720.531898943,3740.90908221426,0,3472,56.333333333
"3862",3526.21700041381,3693.8027614611,3609.17647058824,2010-06-10 21:00:00,"6/10/2010",6,22,2010,"Thursday",3531.96596529878,0,63.6666666667692,4053.4444444575,258069.296297544,3536.45655408202,3591.53393931702,3553.34549132813,3219.60467175156,3255.59036620595,3509.4194117382,3531.96596529878,0,3292,55.666666667
"3863",3148.6246713848,2691.57801613515,3224,2010-06-10 22:00:00,"6/10/2010",6,23,2010,"Thursday",3168.25272985372,0,62.1666666666923,3864.69444444763,240255.171296594,3168.02705629093,3225.65446802716,3185.18691247013,2856.44140565291,2893.43246407184,3139.73020943826,3168.25272985372,0,2958,55.333333333
"3864",2813.27505573623,3808.39699221559,2867.29411764706,2010-06-10 23:00:00,"6/10/2010",6,24,2010,"Thursday",2839.64678321877,0,60.8974358974231,3708.49769888075,225838.000893332,2843.12144571393,2891.55569608441,2849.54163415688,2530.15482741727,2566.99534190032,2815.52084368394,2839.64678321877,0,2656,55
"3865",2590.37663861525,2592.50492501312,2634.94444444444,2010-06-11 00:00:00,"6/11/2010",6,1,2010,"Friday",2589.54658667658,0,59.7435897435769,3569.29651544883,213242.586692154,2635.46209005677,2664.91472756422,2670.74707654336,2610.23987089517,2295.61810755974,2358.09386461434,2589.54658667658,0,2436,55
"3866",2463.77978778612,3749.29638498421,2510.11111111111,2010-06-11 01:00:00,"6/11/2010",6,2,2010,"Friday",2468.09543870341,0,58.6666666666154,3441.77777777176,201917.6296291,2515.80969373753,2541.28890636076,2552.57168905662,2487.61690411949,2179.21957613564,2246.34387676261,2468.09543870341,0,2313,54.666666667
"3867",2396.77895970184,2880.74021872232,2445.94444444444,2010-06-11 02:00:00,"6/11/2010",6,3,2010,"Friday",2404.00308389083,0,57.6794871795385,3326.92324129454,191895.226443557,2449.73269546592,2478.16424894966,2488.76871956496,2423.34799229136,2120.20183845363,2190.52823291414,2404.00308389083,0,2254,54.666666667
"3868",2379.96428854638,3393.65381578223,2426.94444444444,2010-06-11 03:00:00,"6/11/2010",6,4,2010,"Friday",2388.59663352735,0,57.2948717947692,3282.70233397904,188082.009365719,2429.98878295202,2453.9954570515,2468.06413018954,2405.86728326178,2102.91065309896,2170.36867462739,2388.59663352735,0,2245,53.666666667
"3869",2442.20335789612,2934.30488055102,2491.83333333333,2010-06-11 04:00:00,"6/11/2010",6,5,2010,"Friday",2445.75591156976,0,56.8461538461923,3231.48520710496,183697.505234783,2482.72036125754,2506.41632295535,2514.80503123229,2460.03097641141,2158.8784678704,2228.28734870193,2445.75591156976,0,2318,52.333333333
"3870",2626.17528346306,3630.65336487758,2690.16666666667,2010-06-11 05:00:00,"6/11/2010",6,6,2010,"Friday",2628.00103074539,0,56.3461538461538,3174.88905325444,178892.787039144,2663.98899439484,2687.33366372743,2697.30526712976,2640.81595063713,2343.90964646783,2411.72544207022,2628.00103074539,0,2509,51.666666667
"3871",3005.95442678695,2686.3378089302,3104.72222222222,2010-06-11 06:00:00,"6/11/2010",6,7,2010,"Friday",2977.8687615731,0,56.6153846154231,3205.30177515228,181469.392808745,3011.87236538952,3030.68738381034,3044.36107833745,2990.7754868641,2693.1034139517,2759.98419548708,2977.8687615731,0,2964,52
"3872",3352.89946167376,3565.02163454425,3460.72222222222,2010-06-11 07:00:00,"6/11/2010",6,8,2010,"Friday",3301.76942979232,0,58.7564102564615,3452.31574622562,202845.680320075,3339.94355451349,3359.63948156086,3380.33246936474,3320.50578708703,3012.15545138386,3078.04776202181,3301.76942979232,0,3267,53.666666667
"3873",3549.41142202941,2536.67934250966,3642.55555555556,2010-06-11 08:00:00,"6/11/2010",6,9,2010,"Friday",3513.47885786436,0,61.1794871795385,3742.92965155131,228990.516630998,3557.44865302583,3576.30120585171,3620.51952461259,3533.03098878492,3227.05766554705,3282.8771596876,3513.47885786436,0,3386,55.666666667
"3874",3668.59132987638,3872.47260130747,3755.44444444444,2010-06-11 09:00:00,"6/11/2010",6,10,2010,"Friday",3648.38338010748,0,63.8333333332692,4074.69444443626,260101.32870292,3685.38544541503,3709.15147504152,3779.21792158413,3668.05112212103,3356.74413569363,3407.68255459701,3648.38338010748,0,3460,57.666666667
"3875",3743.90729186219,2595.0114679742,3847.61111111111,2010-06-11 10:00:00,"6/11/2010",6,11,2010,"Friday",3723.89651736535,0,66.0512820513077,4362.7718606214,288166.674691413,3761.14351226276,3787.91557550282,3877.57381210543,3748.79836564348,3432.13787271918,3482.37396514545,3723.89651736535,0,3514,60
"3876",3766.83713564471,4102.09554002216,3885.22222222222,2010-06-11 11:00:00,"6/11/2010",6,12,2010,"Friday",3739.68382079498,0,68.0897435897308,4636.21318211528,315678.566797559,3779.4637383187,3795.50307230284,3913.46984565824,3762.71443181394,3443.9003869598,3490.42967922866,3739.68382079498,0,3538,62.333333333
"3877",3748.77635842582,2500.5060992792,3877.44444444444,2010-06-11 12:00:00,"6/11/2010",6,13,2010,"Friday",3722.31020995069,0,69.6794871793846,4855.23093358202,338310.00158948,3759.58487192467,3778.30265927911,3881.21471727094,3737.52872926615,3421.55630246536,3463.53296413585,3722.31020995069,0,3517,63.333333333
"3878",3731.98619293113,3513.30313041145,3883.16666666667,2010-06-11 13:00:00,"6/11/2010",6,14,2010,"Friday",3703.28987820498,0,70.8589743588462,5020.99424718762,355782.502617381,3726.76225574681,3739.34119434697,3864.36381301069,3731.00615154286,3388.47242328543,3438.40407660788,3703.28987820498,0,3504,65
"3879",3697.23926123192,2650.60523715675,3851.83333333333,2010-06-11 14:00:00,"6/11/2010",6,15,2010,"Friday",3674.00362224636,0,71.6666666666154,5136.11111110376,368087.962962173,3690.90790609484,3716.04924081469,3816.78553728297,3697.52907575874,3343.0327554374,3395.37344658703,3674.00362224636,0,3476,66.333333333
"3880",3662.54708238641,3938.02931712901,3807.11111111111,2010-06-11 15:00:00,"6/11/2010",6,16,2010,"Friday",3641.15928031277,0,71.7435897436154,5147.14266930019,369274.492018131,3671.00293049327,3688.13257036217,3768.19000684432,3665.67635266456,3316.37645079492,3377.8353229393,3641.15928031277,0,3436,68.666666667
"3881",3658.80289834892,2674.03564650519,3781.55555555556,2010-06-11 16:00:00,"6/11/2010",6,17,2010,"Friday",3671.53350189345,0,71.8846153846154,5167.39792899408,371456.412664998,3692.38273816918,3707.12937122008,3785.78839985484,3696.41013753805,3330.14510023596,3392.61049060252,3671.53350189345,0,3426,68.333333333
"3882",3618.21576415126,3143.15656634348,3723.44444444444,2010-06-11 17:00:00,"6/11/2010",6,18,2010,"Friday",3693.59880459313,0,71.3717948718077,5093.93310322339,363563.148533971,3704.70794541144,3729.01698824374,3795.31962461952,3734.37346354243,3355.21668007467,3408.31908841285,3693.59880459313,0,3373,66.666666667
